v_videoId,v_videoFile,v_videoDuration,v_videoPlatform,v_videoViews,v_videoLanguage,v_videoCost,v_videoRegionId,v_videoDemographicId,v_videoProjectId
698,TurpisNec.gif,221,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2279,Somali,9764125,2,11,131
699,MontesNasceturRidiculus.avi,306,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7167045,Malay,4453178,1,14,119
700,Morbi.mp3,541,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5926825,Estonian,2232430,3,7,11
701,CommodoPlacerat.tiff,123,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6537282,Maltese,817883,5,13,202
702,IpsumAc.gif,549,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8533625,Romanian,9037887,4,8,246
703,AmetLobortis.avi,59,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6694900,Chinese,8832620,2,9,196
704,AliquetMassa.png,30,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6966177,Hindi,9879056,1,11,258
705,Dignissim.mov,164,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7238246,Irish Gaelic,5643262,4,13,108
706,QuisTortor.ppt,37,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3564032,Maltese,2439311,2,5,22
707,LacusMorbiQuis.mov,141,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2859776,Luxembourgish,8147882,3,5,279
708,SitAmet.pdf,438,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8101058,Swahili,6005253,3,13,150
709,AliquetAtFeugiat.tiff,438,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3826193,Afrikaans,9966858,3,8,32
710,CuraeDuis.jpeg,135,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2085148,Tok Pisin,1130994,3,15,31
711,PlateaDictumst.pdf,285,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8485598,Persian,3405567,3,15,153
712,AugueLuctusTincidunt.mp3,473,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9543933,Norwegian,813661,1,3,117
713,EgetTinciduntEget.mov,247,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9694415,Korean,3287185,2,6,59
714,NullaQuisque.ppt,547,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4188823,Kazakh,8772630,3,15,70
715,Luctus.xls,203,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2116485,Dhivehi,9533335,5,5,252
716,QuamSuspendissePotenti.ppt,125,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9150336,Spanish,3929023,2,2,275
717,Tincidunt.mp3,110,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9425928,Chinese,8820090,5,2,249
718,Sit.mpeg,400,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9243752,Hebrew,5501361,2,8,72
719,BlanditUltrices.avi,518,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3836262,Indonesian,3755288,5,7,295
720,LectusVestibulumQuam.pdf,362,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4724633,Māori,8580545,1,11,20
721,AFeugiatEt.jpeg,479,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5877348,Dzongkha,6285774,3,12,156
722,Pharetra.mp3,110,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",887314,Assamese,1194416,3,14,222
723,InCongue.ppt,357,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6100705,Norwegian,4821268,4,5,176
724,Cursus.gif,350,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3773393,Estonian,4934008,4,8,108
725,MaecenasPulvinar.gif,310,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8866577,Gujarati,1482708,2,9,71
726,MagnisDis.avi,566,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1261215,Korean,3312315,5,12,274
727,PotentiNullam.pdf,354,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8461873,Armenian,7517537,4,3,40
728,LigulaNec.doc,540,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2706816,Tetum,7028708,2,3,154
729,LobortisLigulaSit.doc,142,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8526515,Malagasy,1812801,5,3,85
730,FelisSedLacus.mp3,34,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5399253,Macedonian,1340331,4,9,135
731,Justo.avi,169,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5317698,Mongolian,529625,4,1,134
732,PulvinarSedNisl.xls,360,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6174207,Swahili,2401105,5,14,56
733,Rutrum.mp3,492,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2489854,Bengali,2250184,4,14,251
734,Nulla.mov,370,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3682486,Kashmiri,9630508,5,4,75
735,Nulla.mp3,438,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7998644,Kyrgyz,5287067,1,2,5
736,SitAmetLobortis.jpeg,66,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6438490,French,130800,3,10,229
737,PraesentBlanditNam.tiff,186,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6470764,Icelandic,5686166,2,4,218
738,NasceturRidiculus.ppt,448,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3667844,Nepali,7594678,4,10,282
739,MusVivamusVestibulum.jpeg,368,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3696638,Marathi,8507120,3,15,153
740,Rutrum.mp3,251,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2733579,Icelandic,4067201,2,11,19
741,VulputateLuctus.tiff,501,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1452239,Polish,93350,3,14,56
742,DuisAcNibh.mpeg,302,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1315441,Pashto,5998253,3,4,98
743,FacilisiCrasNon.avi,162,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2453514,Filipino,1575827,3,8,243
744,AcLeo.ppt,176,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5420795,Tswana,2822699,3,2,118
745,Habitasse.gif,460,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2791477,Montenegrin,5872617,4,10,108
746,ElementumLigulaVehicula.jpeg,424,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2217272,Malayalam,2923175,3,6,282
747,SemFusceConsequat.jpeg,581,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9739323,French,8841220,4,1,29
748,Enim.avi,464,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",913140,Bulgarian,7159869,2,6,268
749,JustoLaciniaEget.gif,215,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3979488,Guaraní,9827617,3,14,226
750,NonPretium.xls,132,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9308531,Pashto,4854941,3,1,117
751,FermentumJustoNec.png,259,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3736478,Filipino,7906500,5,4,11
752,AIpsumInteger.ppt,390,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1271192,Bulgarian,5303244,1,9,133
753,PedeJusto.tiff,498,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7767346,New Zealand Sign Language,9385257,1,5,297
754,DuiVel.mp3,465,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7400540,New Zealand Sign Language,8982113,3,10,194
755,Luctus.tiff,39,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",24010,Lao,5899672,2,15,181
756,Vitae.doc,433,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1606455,Assamese,2928447,3,12,235
757,PenatibusEt.mp3,499,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4893206,Maltese,5953724,1,6,275
758,CuraeDuis.avi,121,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8151309,Haitian Creole,9744730,1,7,245
759,AmetErosSuspendisse.ppt,542,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4086836,Tamil,1588347,5,12,224
760,Vestibulum.avi,373,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",842028,Khmer,1832118,2,8,213
761,NamUltrices.ppt,181,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",192330,Maltese,997309,2,13,243
762,Montes.tiff,232,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6767628,Norwegian,6829641,5,4,18
763,Sed.mp3,555,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9818438,Greek,203866,1,14,64
764,Rhoncus.mp3,417,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3168104,Dzongkha,9858134,3,4,102
765,SapienInSapien.mp3,465,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8919438,Hungarian,9795611,5,15,122
766,CondimentumCurabiturIn.ppt,389,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5977547,Icelandic,7144942,2,3,241
767,AliquetMassaId.gif,65,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2867458,Hungarian,2717039,4,5,185
768,TristiqueInTempus.avi,526,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2492299,Telugu,9451046,5,8,14
769,ElementumInHac.jpeg,132,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4544207,Kashmiri,339058,3,10,182
770,AnteIpsum.mov,44,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7902906,Amharic,3146427,4,12,218
771,AmetJusto.txt,79,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4563220,Thai,1154862,5,14,266
772,Duis.mp3,164,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4168999,Moldovan,5952751,1,13,7
773,ViverraEgetCongue.mp3,266,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6288457,Kyrgyz,8724530,4,10,239
774,EuMi.mp3,370,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6799438,Thai,3068856,3,3,233
775,EgestasMetusAenean.pdf,126,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5560406,Papiamento,1016557,2,15,93
776,Pellentesque.mov,114,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3680894,Korean,6246534,3,3,227
777,Sed.tiff,523,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2506584,Czech,7103021,1,13,77
778,EtMagnisDis.mp3,443,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2324732,Spanish,4393862,1,10,128
779,SedInterdumVenenatis.doc,452,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3969422,Portuguese,5911101,5,10,168
780,IntegerAcNeque.xls,512,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5246274,Gagauz,9911894,1,3,197
781,Quis.ppt,290,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9325864,Amharic,8463238,2,9,52
782,Justo.avi,77,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3774066,Armenian,5007584,1,10,86
783,HabitassePlateaDictumst.xls,119,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1768641,Dzongkha,8460703,3,12,60
784,Ultrices.xls,433,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7495578,Montenegrin,9873796,4,11,67
785,PedeLobortisLigula.ppt,32,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2879209,Swati,8930637,1,8,156
786,RisusSemper.mp3,62,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8157398,Hungarian,8794096,1,2,77
787,SedMagnaAt.xls,294,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6703924,Spanish,5318041,2,15,19
788,Primis.ppt,526,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4337739,Danish,2074988,4,8,233
789,Imperdiet.jpeg,454,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4570520,Indonesian,9941812,4,6,172
790,Aliquam.avi,510,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6190657,New Zealand Sign Language,5502068,3,11,162
791,Posuere.avi,421,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7050380,Aymara,2189276,5,4,220
792,Montes.pdf,478,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9560185,Japanese,4841128,3,2,203
793,NullamSit.gif,170,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7488054,Assamese,3283873,2,14,72
794,Neque.xls,215,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3138315,Khmer,6862119,4,13,168
795,OdioCondimentumId.txt,578,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3031323,Kurdish,7751703,5,2,225
796,Tincidunt.doc,316,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8841393,French,1849866,4,7,45
797,SedVestibulumSit.png,370,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4369091,Moldovan,6556921,5,2,234
798,FeugiatEt.ppt,375,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5803391,Pashto,4558665,4,7,225
799,Massa.tiff,51,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7711277,Malayalam,3269947,2,6,58
800,NonummyInteger.ppt,437,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",805022,Burmese,3517111,3,6,286
801,Eget.mp3,459,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3350960,Punjabi,4318467,3,10,6
802,PorttitorPedeJusto.ppt,202,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4883839,Catalan,2191564,1,15,152
803,NullamOrci.mpeg,507,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5079224,Kazakh,6233326,2,10,99
804,Lacinia.ppt,66,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6436684,Khmer,4650134,1,3,115
805,QuamSuspendisse.avi,483,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6240011,Burmese,3033755,3,9,217
806,NisiVulputate.mp3,141,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9785468,Assamese,7682955,3,1,223
807,Rhoncus.png,484,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6207734,Portuguese,6359553,5,4,291
808,IdTurpis.xls,566,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2549091,Luxembourgish,7571878,5,11,185
809,Diam.mpeg,384,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9465892,Finnish,3024250,4,6,18
810,MassaVolutpat.ppt,100,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2288549,Swedish,9661847,3,14,195
811,MontesNascetur.mpeg,92,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9678807,Burmese,7298709,5,14,251
812,Massa.txt,431,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7734714,Norwegian,4764555,4,7,287
813,InEstRisus.gif,109,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2224798,Dzongkha,6346750,3,4,122
814,RutrumNulla.avi,365,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5369429,Dzongkha,5546714,3,1,127
815,Enim.txt,231,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",915222,Fijian,2419329,2,11,259
816,TinciduntAnteVel.gif,232,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",378002,Portuguese,2593601,1,5,60
817,Sociis.mp3,175,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8093322,Yiddish,1633547,1,7,127
818,Eget.avi,121,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2075433,Dutch,9556763,5,6,152
819,FelisSed.tiff,118,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8427271,Danish,7073206,4,8,23
820,Lectus.ppt,426,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7320722,Azeri,923781,3,12,232
821,AnteIpsum.doc,157,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7258371,Kazakh,3857272,1,8,273
822,BlanditUltrices.doc,451,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7970353,Arabic,7582321,1,1,148
823,Ipsum.pdf,194,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4007134,Sotho,8094689,2,3,187
824,Nec.xls,342,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5589519,Quechua,9710033,4,1,61
825,Vestibulum.png,97,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9473096,Tok Pisin,4602160,3,12,252
826,AtNunc.mp3,222,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3752420,Northern Sotho,3456523,4,12,192
827,VolutpatDui.mp3,93,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1610649,Polish,6207397,1,3,273
828,Vestibulum.avi,46,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2324467,Luxembourgish,1282686,3,1,107
829,NequeLiberoConvallis.mp3,496,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5966116,Filipino,4316658,3,12,29
830,Nulla.xls,160,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4838700,Bulgarian,999751,2,5,187
831,PlateaDictumst.mp3,249,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3860092,Indonesian,7267976,5,8,59
832,LiberoNullam.mov,83,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3156564,Zulu,5760423,4,10,231
833,Tortor.mp3,103,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",986149,Haitian Creole,1912899,4,8,270
834,VulputateJustoIn.xls,134,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7300137,Ndebele,285444,5,3,30
835,Nulla.ppt,502,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9386434,Persian,9856962,2,13,123
836,SitAmet.jpeg,395,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6281995,Moldovan,2394456,4,10,124
837,VelitIdPretium.tiff,274,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9741675,Gujarati,2821196,2,14,25
838,OrciNullamMolestie.ppt,588,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",136387,Haitian Creole,3336639,2,7,46
839,MaurisLaciniaSapien.jpeg,259,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3416659,German,4562416,1,10,95
840,JustoSit.gif,470,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6277258,Amharic,971814,3,4,153
841,Phasellus.tiff,405,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6337597,Burmese,1725151,2,14,265
842,Nulla.xls,80,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2947633,Tamil,8088146,1,10,261
843,Lacus.ppt,34,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1095957,Gagauz,7792937,2,4,181
844,Consequat.gif,185,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3717093,Quechua,1559423,5,13,142
845,TurpisElementumLigula.avi,354,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4537977,Sotho,3577943,2,8,68
846,BibendumImperdiet.pdf,92,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2167901,Mongolian,4691260,3,9,121
847,AnteVelIpsum.gif,184,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9715695,Swedish,8740752,1,1,101
848,IntegerANibh.xls,275,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2980221,Lao,120098,2,4,144
849,Est.mp3,133,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1187051,Thai,9455476,4,14,146
850,OdioConsequatVarius.mp3,344,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5725460,Hebrew,1599514,1,2,181
851,Mi.mov,50,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8196632,Latvian,1104210,3,12,229
852,CongueRisus.mp3,88,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7516432,Hebrew,7577997,1,5,220
853,AdipiscingElit.mpeg,269,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5453300,Oriya,49885,5,1,83
854,Lobortis.doc,304,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9284385,Hiri Motu,9480495,1,7,88
855,Maecenas.mp3,375,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5825930,Czech,4405350,3,2,179
856,FeugiatNonPretium.doc,435,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6682283,Czech,4475248,3,5,34
857,RutrumAt.ppt,61,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1386812,Kashmiri,6448042,3,9,102
858,VulputateLuctusCum.avi,42,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",194729,Thai,3861204,2,15,293
859,VelitNecNisi.jpeg,346,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3502925,Swati,4409882,1,6,28
860,Consequat.gif,205,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8686433,Yiddish,5029464,3,8,112
861,NamNullaInteger.gif,448,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4073217,Kazakh,6367967,2,14,15
862,NullaNisl.doc,277,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7676771,Portuguese,7001227,1,15,228
863,EratVestibulumSed.ppt,304,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6255060,Luxembourgish,9859160,4,8,180
864,ViverraDiam.xls,481,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1454700,Polish,4564789,3,12,238
865,VestibulumRutrum.avi,263,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1503393,Japanese,7595035,2,8,112
866,UtBlanditNon.xls,537,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8284386,Kurdish,9825244,5,15,110
867,NibhInQuis.avi,553,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3463629,Swedish,8716778,5,2,48
868,ArcuAdipiscing.xls,158,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4583132,Kazakh,7219106,3,14,43
869,VelAccumsanTellus.ppt,228,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2638386,Kazakh,6248890,4,15,293
870,Ornare.mov,220,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7203173,West Frisian,4115367,5,14,103
871,DolorQuis.doc,158,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5820596,Georgian,7683031,5,13,143
